Light;Co2;TDS;TEMP;HUM;WaterTemp;pH;CropType;Method;yield_per_sqm
13584,6;611,0;1311,6;22,67;56,57;17,43;6,17;Kale;HYDROPONIC;6,011
20107,4;757,2;749,9;24,74;68,13;20,62;6,35;Lettuce;HYDROPONIC;5,408
18161,4;1008,4;1619,7;25,33;64,83;20,02;5,74;Bok Choy;AQUAPONIC;4,528
8672,9;980,4;1740,1;26,5;58,7;22,28;5,39;Spinach;HYDROPONIC;4,304
10966,1;898,2;1273,6;21,45;75,84;17,79;6,46;Kale;SOIL_BASED;3,968
10245,8;924,1;1107,7;20,89;65,05;16,76;5,85;Spinach;HYDROPONIC;4,707
12964,8;942,7;1418,7;20,64;77,57;17,01;5,2;Spinach;AEROPONIC;4,91
18834,8;915,9;1421,8;22,95;69,74;19,56;6,77;Bok Choy;AEROPONIC;5,326
11676,5;808,3;1444,4;24,1;64,68;20,8;6,61;Lettuce;AQUAPONIC;5,258
16121,4;729,9;1282,6;24,54;59,78;22,44;6,03;Bok Choy;AQUAPONIC;4,607
18389,1;672,9;1421,7;19,54;58,02;15,36;5,81;Kale;AQUAPONIC;5,687
6921,3;696,2;1474,8;20,83;69,59;16,28;5,67;Spinach;AQUAPONIC;4,505
12615,4;489,8;1946,7;21,53;71,1;18,49;6,04;Bok Choy;SOIL_BASED;3,563
8906,1;885,4;1394,7;28,42;60,86;25,29;6,36;Bok Choy;SOIL_BASED;3,524
12289,4;837,9;1326,2;22,43;57,73;18,45;6,1;Bok Choy;AEROPONIC;5,452
16196,8;798,2;885,1;19,37;73,94;14,45;6,12;Kale;SOIL_BASED;4,337
8472,6;727,7;907,8;24,57;74,32;20,92;6,8;Lettuce;HYDROPONIC;5,611
14519,0;838,3;1312,6;23,2;60,97;18,37;5,52;Bok Choy;AEROPONIC;5,214
8329,0;799,3;1259,3;20,21;66,43;14,56;6,28;Kale;AQUAPONIC;5,659
10054,9;758,0;1031,3;22,17;72,39;19,37;6,39;Spinach;AQUAPONIC;4,199
18697,4;893,3;1022,5;22,54;58,63;16,78;6,04;Chinese Cabbage;SOIL_BASED;3,157
16940,5;771,4;1437,1;23,16;60,55;17,69;6,64;Kale;AEROPONIC;5,978
10044,0;865,8;1129,7;26,1;74,95;21,85;6,48;Chinese Cabbage;SOIL_BASED;3,027
14496,5;915,2;1080,2;25,07;60,43;19,51;6,28;Bok Choy;SOIL_BASED;3,477
13684,3;623,4;1007,1;23,85;68,59;19,39;5,92;Bok Choy;SOIL_BASED;3,459
15458,2;858,6;1067,9;26,26;68,84;23,07;5,71;Kale;AEROPONIC;5,982
17582,5;406,5;1182,4;22,35;57,82;19,0;5,49;Chinese Cabbage;AQUAPONIC;4,074
23357,3;894,3;1274,1;21,47;76,35;18,13;6,63;Bok Choy;HYDROPONIC;4,929
13312,1;917,8;1340,7;24,36;54,75;19,4;6,92;Spinach;AQUAPONIC;4,062
21490,6;898,9;1170,8;24,15;70,37;19,11;6,34;Lettuce;AEROPONIC;5,779
11438,7;926,8;816,1;19,37;64,1;14,14;6,18;Lettuce;AQUAPONIC;5,109
14075,5;953,5;988,9;27,68;68,88;24,12;6,15;Bok Choy;AQUAPONIC;4,483
12797,1;766,9;1146,6;20,65;66,01;15,03;6,21;Chinese Cabbage;HYDROPONIC;4,445
12981,0;873,2;1548,4;24,98;58,38;20,86;6,49;Bok Choy;AQUAPONIC;4,22
15331,5;914,0;1253,7;25,05;65,46;19,49;5,48;Chinese Cabbage;AQUAPONIC;4,254
17191,5;683,7;1390,8;15,0;72,06;12,0;6,13;Spinach;AQUAPONIC;4,149
15759,4;580,8;1644,2;24,14;65,94;20,53;5,92;Chinese Cabbage;SOIL_BASED;3,013
17217,6;855,4;1236,7;28,08;63,95;23,13;6,18;Bok Choy;AEROPONIC;4,923
16933,2;890,4;1277,3;21,51;51,14;17,24;5,42;Spinach;AEROPONIC;4,977
15655,8;943,8;1290,1;18,19;60,45;15,93;5,72;Kale;HYDROPONIC;5,545
14106,2;783,1;1296,4;23,17;61,7;19,14;5,58;Lettuce;SOIL_BASED;4,161
12358,7;797,8;1009,1;24,8;75,12;21,72;6,29;Bok Choy;SOIL_BASED;3,06
12875,1;793,9;1410,0;23,26;64,7;18,91;6,01;Bok Choy;AQUAPONIC;4,27
19268,3;702,2;1306,0;20,84;72,31;16,09;6,01;Bok Choy;AEROPONIC;4,93
12708,7;896,1;1064,8;20,62;61,39;17,04;6,4;Spinach;HYDROPONIC;4,395
16562,9;871,8;1234,7;18,96;50,45;14,93;5,94;Kale;SOIL_BASED;4,148
19842,8;766,0;796,9;18,25;76,36;13,81;6,44;Chinese Cabbage;AQUAPONIC;3,806
16354,3;789,0;881,2;22,54;61,45;18,87;6,01;Kale;HYDROPONIC;5,712
15394,2;757,5;1510,0;24,69;75,93;20,51;6,42;Spinach;SOIL_BASED;3,256
20607,8;1061,2;1223,7;23,95;66,15;21,33;6,47;Bok Choy;HYDROPONIC;5,237
15090,7;866,2;1625,9;24,2;79,73;20,58;6,11;Lettuce;SOIL_BASED;4,075
13171,1;578,2;1296,3;25,27;95,0;20,61;6,7;Bok Choy;HYDROPONIC;4,553
20312,2;780,6;1337,2;27,16;71,77;23,12;5,8;Chinese Cabbage;SOIL_BASED;2,919
13204,6;727,9;1274,3;23,58;56,4;19,93;5,89;Lettuce;SOIL_BASED;4,081
14779,0;791,2;1017,4;24,47;72,67;20,23;5,2;Bok Choy;HYDROPONIC;5,169
12769,7;703,8;1386,9;24,48;71,19;21,29;6,08;Lettuce;SOIL_BASED;4,017
7134,6;918,5;1105,8;23,91;57,51;20,49;5,62;Kale;SOIL_BASED;4,452
8940,1;765,0;1362,6;23,55;62,39;19,25;6,6;Spinach;SOIL_BASED;3,783
10779,9;792,8;1063,0;23,78;64,26;19,89;6,04;Bok Choy;HYDROPONIC;4,744
14673,7;819,4;1473,6;27,87;71,01;23,78;5,89;Chinese Cabbage;HYDROPONIC;4,687
15083,5;794,7;1393,0;27,51;60,22;22,77;6,23;Kale;SOIL_BASED;4,221
15741,3;583,9;1597,9;18,72;59,17;14,23;6,35;Bok Choy;SOIL_BASED;3,504
12156,6;650,5;1468,3;24,11;58,03;20,97;5,61;Kale;HYDROPONIC;6,261
11895,0;658,1;1265,4;23,52;52,08;20,26;5,91;Chinese Cabbage;AQUAPONIC;4,016
25000,0;818,7;1679,6;27,03;73,34;22,23;6,37;Bok Choy;SOIL_BASED;3,828
12126,0;694,6;1379,7;23,4;68,7;18,89;6,14;Chinese Cabbage;AQUAPONIC;4,156
16082,1;674,1;679,1;24,2;74,71;19,84;6,46;Lettuce;HYDROPONIC;5,315
18349,1;745,4;1121,7;21,68;61,93;16,73;6,17;Chinese Cabbage;SOIL_BASED;2,992
16119,0;858,6;1241,4;25,78;61,66;20,21;5,84;Lettuce;AQUAPONIC;4,889
13623,7;746,7;1620,0;20,02;70,91;14,74;6,24;Bok Choy;HYDROPONIC;4,871
10523,6;790,1;1167,2;22,65;75,56;15,88;6,41;Lettuce;AQUAPONIC;5,025
10435,7;752,2;1100,6;20,55;76,37;15,67;6,69;Bok Choy;AEROPONIC;5,411
13004,5;1150,6;746,9;22,66;58,52;18,48;6,27;Bok Choy;HYDROPONIC;4,884
14013,4;783,8;1615,9;21,96;76,04;18,34;6,05;Spinach;AEROPONIC;4,843
14360,5;720,1;1654,3;25,84;80,78;21,32;5,87;Bok Choy;HYDROPONIC;5,178
11974,8;428,1;983,7;22,89;71,59;17,58;6,01;Lettuce;HYDROPONIC;5,297
12817,6;764,8;911,0;27,68;77,84;23,38;5,95;Spinach;SOIL_BASED;3,505
19353,4;1014,1;1550,5;22,83;72,45;19,34;5,5;Spinach;AEROPONIC;5,018
10905,9;572,3;1616,7;20,47;58,47;16,08;5,85;Bok Choy;AEROPONIC;5,201
12104,2;665,4;1092,3;22,82;75,94;18,0;6,43;Chinese Cabbage;AEROPONIC;4,553
9933,5;1097,4;1219,6;24,84;71,3;20,8;5,48;Chinese Cabbage;HYDROPONIC;4,887
24510,6;572,5;1424,8;28,22;59,33;22,82;6,62;Spinach;AEROPONIC;4,516
7663,0;895,4;1014,4;21,69;63,17;18,29;6,12;Bok Choy;AEROPONIC;5,015
13268,5;743,9;1044,5;28,14;71,51;24,44;5,44;Chinese Cabbage;SOIL_BASED;3,022
20870,9;610,6;1191,3;22,97;88,38;18,4;5,58;Bok Choy;AQUAPONIC;4,202
19335,9;863,2;1021,0;22,25;83,3;17,42;5,49;Bok Choy;AQUAPONIC;4,664
15695,9;451,2;2037,2;25,67;51,0;21,31;6,03;Spinach;AEROPONIC;4,753
16216,5;906,5;1603,8;27,49;68,01;24,32;6,04;Spinach;AEROPONIC;5,095
10716,0;670,6;1200,9;25,06;80,65;20,41;6,32;Kale;AEROPONIC;6,256
9156,5;603,6;1313,8;19,54;64,57;13,96;5,51;Chinese Cabbage;AEROPONIC;4,18
12204,3;971,9;863,2;24,43;63,71;19,59;6,38;Chinese Cabbage;AQUAPONIC;4,254
12683,1;749,6;1384,5;29,59;63,42;24,2;5,82;Chinese Cabbage;SOIL_BASED;2,889
16316,1;906,1;1472,8;17,12;75,18;13,6;5,94;Lettuce;HYDROPONIC;5,414
14174,4;1022,0;1106,4;24,55;71,27;18,78;6,25;Bok Choy;AEROPONIC;5,387
20338,6;638,2;1163,2;22,7;72,53;18,16;6,06;Spinach;AEROPONIC;4,832
15416,5;421,6;1043,2;20,88;66,33;17,06;5,81;Chinese Cabbage;AQUAPONIC;3,81
8816,3;860,5;1640,1;26,39;82,87;22,56;6,3;Kale;AEROPONIC;5,967
9471,1;743,3;1626,9;18,63;65,34;13,56;5,87;Chinese Cabbage;SOIL_BASED;3,15
13169,6;851,1;1381,8;22,52;75,48;16,95;6,08;Bok Choy;SOIL_BASED;3,77
12008,8;1029,3;1314,9;26,3;50,35;22,28;5,71;Bok Choy;AEROPONIC;5,061
14437,3;504,0;955,5;25,98;67,68;20,59;6,45;Spinach;AQUAPONIC;4,261
17243,2;694,6;1093,5;25,17;64,01;20,24;5,52;Lettuce;AEROPONIC;5,935
16622,5;819,3;1204,4;23,98;68,88;19,76;5,54;Spinach;AEROPONIC;4,882
10667,9;791,5;1105,7;23,15;54,2;19,06;5,79;Chinese Cabbage;AQUAPONIC;4,151
18665,0;715,5;1426,6;22,18;81,9;16,71;6,68;Kale;SOIL_BASED;4,121
13296,9;960,4;853,9;20,78;69,42;16,33;6,2;Spinach;HYDROPONIC;4,968
14669,1;371,0;944,8;25,78;87,12;19,9;6,07;Lettuce;AEROPONIC;5,308
11343,4;548,9;1116,2;24,09;74,67;20,9;5,68;Spinach;SOIL_BASED;3,384
15943,4;877,9;871,0;25,86;70,25;22,25;6,22;Bok Choy;AEROPONIC;4,969
15728,9;712,2;1540,2;21,31;68,14;16,64;5,95;Chinese Cabbage;HYDROPONIC;4,167
19663,8;899,9;1576,2;21,25;73,65;17,32;5,85;Chinese Cabbage;AQUAPONIC;3,779
12279,4;1017,0;839,6;24,89;74,44;21,17;6,52;Chinese Cabbage;SOIL_BASED;2,994
14845,1;559,0;1355,4;17,12;72,29;13,03;6,47;Chinese Cabbage;HYDROPONIC;4,362
15818,3;723,5;1175,1;16,42;87,24;12,0;5,47;Chinese Cabbage;AEROPONIC;3,919
15576,3;595,8;1277,3;26,34;77,84;21,34;6,45;Chinese Cabbage;HYDROPONIC;4,644
19047,4;877,8;1419,0;21,52;62,62;16,94;5,9;Kale;SOIL_BASED;4,316
11761,3;643,4;744,2;24,04;61,25;20,0;6,15;Lettuce;AQUAPONIC;5,067
16175,8;996,5;1558,0;24,56;71,76;22,17;5,34;Chinese Cabbage;AEROPONIC;4,248
16483,2;685,5;1415,6;26,4;69,59;21,37;6,34;Lettuce;AQUAPONIC;4,816
13223,0;674,2;1562,5;22,27;70,37;18,59;6,25;Chinese Cabbage;AQUAPONIC;3,617
15337,9;912,7;798,0;22,42;54,21;18,64;5,83;Spinach;HYDROPONIC;4,713
15170,7;778,2;1271,2;21,78;75,58;17,04;6,14;Chinese Cabbage;HYDROPONIC;4,647
16076,7;903,7;1419,6;25,24;64,83;21,19;5,33;Bok Choy;SOIL_BASED;3,332
13386,6;596,0;1393,2;25,36;86,92;20,79;5,75;Kale;SOIL_BASED;4,235
11740,7;773,4;1502,0;27,08;70,0;21,78;5,54;Spinach;AQUAPONIC;4,101
15080,8;969,7;1398,5;20,01;67,06;15,56;6,13;Spinach;SOIL_BASED;3,499
16908,3;776,8;773,4;29,75;72,18;26,78;5,92;Bok Choy;AQUAPONIC;4,144
11118,3;558,4;1579,6;22,63;62,42;17,97;6,08;Chinese Cabbage;AEROPONIC;4,46
17526,6;1032,4;1155,0;23,36;82,25;19,65;5,67;Kale;AQUAPONIC;5,645
15123,8;604,1;1332,4;23,96;88,19;19,73;5,36;Spinach;SOIL_BASED;3,104
14023,4;664,9;1684,0;20,95;74,22;17,03;6,59;Kale;SOIL_BASED;4,226
14299,2;583,6;1277,6;22,35;73,67;18,05;5,52;Spinach;AQUAPONIC;4,495
10496,3;928,1;1189,0;27,59;63,0;23,4;5,3;Chinese Cabbage;HYDROPONIC;4,026
15217,1;1197,0;977,5;27,63;67,93;23,99;6,46;Spinach;AQUAPONIC;4,402
13768,7;751,9;933,8;24,07;72,63;20,46;6,1;Spinach;AQUAPONIC;4,467
15425,1;1069,3;965,9;26,42;58,24;20,83;6,53;Lettuce;HYDROPONIC;5,46
13982,1;1097,4;1270,5;24,65;81,41;18,71;6,57;Chinese Cabbage;AEROPONIC;4,708
12700,1;796,0;1849,5;23,34;54,96;20,01;5,36;Bok Choy;HYDROPONIC;5,108
10577,5;751,0;1199,9;21,39;50,41;16,25;6,05;Bok Choy;SOIL_BASED;3,402
8448,1;727,7;1272,4;21,09;82,82;16,7;6,2;Chinese Cabbage;HYDROPONIC;4,19
13206,2;803,1;1460,0;21,38;74,62;16,65;6,19;Bok Choy;SOIL_BASED;3,749
5768,3;1060,8;1097,5;28,02;59,98;22,75;6,02;Chinese Cabbage;SOIL_BASED;2,909
9491,4;805,3;1637,0;25,95;69,32;21,8;6,83;Bok Choy;AQUAPONIC;4,389
17489,4;742,9;1152,9;27,53;70,01;23,28;6,18;Lettuce;AQUAPONIC;5,372
11388,4;776,0;1598,8;24,62;68,88;19,25;6,23;Bok Choy;AEROPONIC;4,968
16789,3;850,5;1436,2;21,03;59,22;16,95;5,85;Spinach;SOIL_BASED;3,245
16448,2;713,1;1302,4;25,19;70,68;21,31;5,41;Chinese Cabbage;AQUAPONIC;4,005
11777,7;738,0;1121,8;27,06;77,9;23,7;6,4;Kale;SOIL_BASED;4,131
17835,0;686,6;1525,6;25,29;53,32;21,72;6,05;Kale;AEROPONIC;5,896
19213,8;634,2;1251,0;19,81;63,88;15,67;6,55;Chinese Cabbage;SOIL_BASED;2,824
9358,3;863,7;1148,2;19,37;58,13;15,17;5,63;Lettuce;AEROPONIC;5,61
17612,5;638,4;1693,5;25,28;61,51;21,42;5,96;Bok Choy;AEROPONIC;5,155
12247,2;770,7;730,8;22,62;71,22;19,43;5,77;Lettuce;AEROPONIC;5,827
9046,6;731,4;1673,4;24,37;56,98;21,48;5,75;Kale;AQUAPONIC;5,214
15347,6;911,1;1807,7;21,47;82,76;18,35;6,11;Chinese Cabbage;HYDROPONIC;4,059
16425,3;736,3;1048,4;23,85;68,59;20,87;5,12;Chinese Cabbage;HYDROPONIC;4,448
14286,6;864,3;1109,3;20,42;64,71;14,83;6,11;Lettuce;AQUAPONIC;5,393
20830,6;547,6;990,0;24,19;51,88;21,28;6,19;Lettuce;SOIL_BASED;3,801
17107,9;953,3;1506,7;25,54;69,21;21,6;6,93;Bok Choy;AQUAPONIC;4,729
14277,3;860,6;1113,5;25,69;68,47;21,14;5,91;Spinach;SOIL_BASED;3,541
15088,6;967,2;1247,9;19,84;56,74;14,05;6,41;Spinach;AEROPONIC;4,758
25000,0;821,1;1445,4;24,81;59,57;20,71;5,95;Bok Choy;AQUAPONIC;4,391
16159,1;814,8;862,2;21,85;82,63;17,69;6,35;Spinach;HYDROPONIC;4,476
19393,1;711,2;880,5;27,78;64,69;22,46;6,6;Kale;SOIL_BASED;4,409
17857,9;815,5;1366,9;26,18;68,37;21,19;5,23;Spinach;AQUAPONIC;4,126
10480,3;617,2;1179,9;23,57;72,7;19,2;6,15;Bok Choy;AQUAPONIC;4,612
10804,5;662,8;1022,1;29,61;66,69;25,76;6,64;Spinach;SOIL_BASED;3,207
14399,7;681,0;1280,1;21,46;79,5;16,25;6,57;Chinese Cabbage;AEROPONIC;4,383
14124,5;730,6;1248,1;23,34;61,78;19,09;6,15;Lettuce;AEROPONIC;5,68
15549,1;401,6;1043,3;25,02;64,38;21,27;6,38;Kale;AEROPONIC;6,366
18880,7;613,0;1321,3;29,2;64,5;25,83;5,96;Chinese Cabbage;AEROPONIC;4,64
17393,7;555,8;1021,4;27,6;61,25;23,38;6,38;Chinese Cabbage;SOIL_BASED;2,748
9340,2;1004,9;1466,9;25,74;60,54;19,82;6,07;Bok Choy;HYDROPONIC;4,964
12229,5;620,3;1228,8;21,04;68,25;16,38;5,89;Lettuce;AQUAPONIC;5,444
20244,1;640,7;1758,4;21,04;79,47;16,51;6,33;Lettuce;AQUAPONIC;5,229
16678,6;761,8;941,0;25,45;57,99;21,14;5,85;Kale;AEROPONIC;6,183
9019,3;806,7;1126,3;19,99;66,4;15,77;6,32;Bok Choy;SOIL_BASED;3,476
13860,1;837,5;1522,7;24,4;74,49;20,13;6,34;Kale;HYDROPONIC;5,926
7857,4;686,8;1006,7;25,75;84,82;20,8;6,47;Spinach;HYDROPONIC;4,645
18270,2;754,2;1288,6;19,36;75,98;16,27;6,07;Chinese Cabbage;AQUAPONIC;4,032
16370,6;994,8;765,8;25,31;66,25;19,97;6,91;Kale;AEROPONIC;6,508
13823,6;766,9;1001,6;26,01;63,23;21,59;5,66;Chinese Cabbage;AQUAPONIC;3,764
14249,3;794,7;1037,2;22,48;77,6;18,0;6,73;Bok Choy;AQUAPONIC;4,131
16432,7;911,1;1235,6;23,06;75,5;18,11;6,53;Spinach;HYDROPONIC;4,888
18858,4;892,9;1537,7;18,49;68,14;13,37;6,38;Bok Choy;SOIL_BASED;3,624
16029,0;517,5;1209,3;23,19;66,23;18,95;6,48;Spinach;HYDROPONIC;4,69
17036,9;834,1;1195,8;19,23;85,15;15,95;5,93;Spinach;AQUAPONIC;4,517
15889,7;782,3;1071,1;21,57;83,84;19,53;5,05;Chinese Cabbage;AEROPONIC;4,579
19324,6;1024,5;982,8;22,37;71,33;18,29;5,89;Bok Choy;AEROPONIC;5,058
20854,2;622,3;1544,8;20,26;69,75;16,08;6,27;Bok Choy;SOIL_BASED;3,525
12193,2;646,4;1325,8;20,01;58,23;15,31;6,41;Kale;SOIL_BASED;4,355
13828,5;719,3;1195,8;20,15;68,38;16,77;6,65;Bok Choy;SOIL_BASED;3,863
14691,8;893,3;1696,7;26,92;78,27;21,9;5,99;Kale;AQUAPONIC;5,224
12086,4;947,4;558,6;23,3;51,58;17,52;5,53;Lettuce;AQUAPONIC;4,856
13241,1;734,2;1545,7;27,05;73,12;23,22;5,97;Lettuce;SOIL_BASED;4,362
14243,8;871,0;871,1;22,37;73,85;17,3;6,2;Lettuce;AEROPONIC;5,675
14570,3;690,4;1314,5;22,43;73,87;17,24;5,65;Bok Choy;AEROPONIC;4,854
13039,8;773,8;1530,8;22,31;62,45;17,03;6,81;Bok Choy;AEROPONIC;5,257
12633,5;849,2;815,7;15,15;65,26;12,0;6,27;Kale;AQUAPONIC;5,228
14698,1;1056,8;1601,4;24,92;62,73;19,78;5,99;Spinach;HYDROPONIC;4,837
11677,4;927,6;1244,2;23,2;84,91;18,64;6,22;Kale;AEROPONIC;5,959
15782,5;948,9;1071,1;23,64;81,24;18,44;6,09;Lettuce;AEROPONIC;5,577
10173,9;737,2;1337,7;17,64;71,17;13,6;5,56;Kale;AEROPONIC;6,092
14430,5;529,1;1415,9;23,42;68,28;18,41;6,53;Spinach;SOIL_BASED;3,301
20323,8;1112,3;1896,9;22,27;67,93;16,45;6,5;Bok Choy;AQUAPONIC;4,471
13643,9;542,1;1230,1;23,85;65,34;20,79;5,68;Kale;SOIL_BASED;4,271
17613,2;718,6;1500,0;23,29;52,03;20,23;6,46;Lettuce;SOIL_BASED;4,063
10556,2;754,6;1311,2;22,14;68,34;18,17;5,4;Lettuce;HYDROPONIC;5,484
13038,5;963,7;1372,4;25,08;85,23;20,33;5,99;Bok Choy;SOIL_BASED;3,748
16802,4;947,3;1214,4;26,37;70,49;22,64;6,12;Kale;HYDROPONIC;6,033
5690,3;690,7;1082,7;22,36;62,75;17,84;6,34;Spinach;SOIL_BASED;3,499
16662,0;808,2;1379,9;19,44;70,2;15,08;6,78;Bok Choy;AEROPONIC;5,258
14225,2;674,8;1021,0;19,63;66,13;15,23;6,69;Kale;AQUAPONIC;5,45
13298,9;664,7;759,2;24,68;59,54;21,52;6,08;Chinese Cabbage;SOIL_BASED;2,859
19580,0;882,6;1307,9;27,13;58,48;21,09;5,4;Lettuce;HYDROPONIC;5,761
9382,4;572,0;1065,5;18,42;68,31;13,78;6,0;Spinach;AQUAPONIC;4,154
15866,6;812,2;1204,5;20,65;55,58;15,87;6,19;Spinach;HYDROPONIC;4,749
17413,7;686,6;846,4;22,57;68,14;17,61;6,41;Spinach;AEROPONIC;4,801
11963,6;465,1;1527,9;17,79;67,28;12,8;6,78;Lettuce;SOIL_BASED;3,808
7326,0;748,3;579,7;23,23;74,12;19,26;5,77;Kale;AQUAPONIC;5,055
15544,9;920,9;1391,0;24,52;66,64;19,4;6,12;Bok Choy;AEROPONIC;5,624
17410,4;819,3;1416,9;24,84;59,06;20,59;6,32;Kale;SOIL_BASED;4,059
19683,2;605,9;1331,9;22,38;69,31;17,09;5,63;Bok Choy;SOIL_BASED;3,66
8799,7;802,3;1547,5;22,5;76,88;18,7;6,25;Spinach;HYDROPONIC;4,804
13551,8;529,2;973,8;20,64;63,51;16,65;6,15;Kale;HYDROPONIC;5,521
22221,2;1092,6;1790,1;18,54;81,65;13,95;6,68;Spinach;AEROPONIC;4,698
15397,4;799,4;1046,5;22,97;68,98;19,4;5,6;Chinese Cabbage;HYDROPONIC;4,594
15548,6;871,7;1451,9;24,64;64,96;21,15;6,08;Spinach;AEROPONIC;5,093
16544,5;988,1;1753,7;23,54;62,68;19,84;6,34;Spinach;AEROPONIC;4,999
14608,9;802,8;1225,1;26,61;69,66;21,62;6,07;Bok Choy;AEROPONIC;5,158
13508,5;800,7;1092,8;24,47;67,21;19,42;5,6;Chinese Cabbage;HYDROPONIC;4,123
13801,3;652,2;1486,4;25,35;57,07;20,93;5,9;Spinach;AQUAPONIC;4,125
19561,9;475,1;1130,9;23,97;81,53;20,45;6,18;Spinach;AEROPONIC;4,696
17149,1;674,6;1055,5;28,71;65,14;24,85;7,06;Chinese Cabbage;AQUAPONIC;3,95
15795,7;800,8;1459,9;22,13;81,46;17,84;5,62;Chinese Cabbage;SOIL_BASED;2,835
7863,1;793,0;1475,8;25,4;58,72;21,78;6,07;Kale;HYDROPONIC;6,058
12664,6;818,3;1272,1;24,19;76,17;19,21;6,18;Bok Choy;HYDROPONIC;4,905
21907,4;604,1;1297,1;25,57;79,52;21,14;6,4;Chinese Cabbage;AQUAPONIC;3,816
11728,3;681,0;1323,4;24,43;78,82;19,35;5,76;Chinese Cabbage;SOIL_BASED;3,275
14769,7;914,3;1230,1;23,38;71,4;19,24;6,21;Lettuce;SOIL_BASED;3,92
14156,5;808,1;1207,9;24,56;76,47;18,3;6,97;Chinese Cabbage;AEROPONIC;4,716
9434,2;578,5;927,6;24,91;71,98;20,38;5,64;Bok Choy;HYDROPONIC;4,988
11190,6;944,8;1090,0;25,27;59,24;22,57;6,15;Spinach;SOIL_BASED;3,398
8931,1;1012,2;1277,9;27,6;71,51;23,12;6,39;Spinach;SOIL_BASED;3,188
8571,0;641,1;1828,1;24,04;58,73;20,36;6,12;Spinach;AEROPONIC;4,641
16182,3;774,3;982,6;20,43;57,58;14,68;6,15;Spinach;AEROPONIC;4,898
11815,1;747,6;1151,3;23,96;70,38;20,42;6,35;Lettuce;AQUAPONIC;5,286
21047,6;615,6;943,6;22,25;62,98;16,78;6,13;Chinese Cabbage;HYDROPONIC;4,436
17347,7;774,9;739,7;22,18;81,51;19,0;6,38;Spinach;SOIL_BASED;3,372
14347,7;834,7;1640,2;22,6;82,32;18,82;5,97;Kale;AQUAPONIC;5,564
17259,1;811,1;1417,8;20,97;91,28;17,63;6,27;Spinach;HYDROPONIC;4,335
6777,6;1070,8;1632,4;16,78;56,41;12,33;5,85;Chinese Cabbage;AQUAPONIC;3,867
14123,0;637,0;790,8;27,63;58,39;22,31;6,02;Spinach;HYDROPONIC;4,313
18227,4;615,8;1444,3;22,13;75,38;18,61;6,09;Lettuce;HYDROPONIC;5,585
9867,9;938,2;1835,9;18,7;65,31;15,66;5,82;Bok Choy;SOIL_BASED;3,464
16938,0;919,6;1529,4;24,0;61,85;19,32;5,5;Bok Choy;HYDROPONIC;4,877
15395,7;469,1;1427,0;25,22;64,74;21,24;5,63;Chinese Cabbage;AEROPONIC;4,9
9000,3;652,9;1080,1;23,0;67,38;19,43;6,01;Bok Choy;SOIL_BASED;3,55
20031,8;520,4;1659,1;19,89;73,63;15,92;6,5;Bok Choy;AEROPONIC;5,293
18519,4;925,8;1112,5;19,54;52,59;14,73;6,24;Kale;AQUAPONIC;5,342
16685,4;915,6;1411,1;29,89;71,47;24,8;6,48;Chinese Cabbage;AQUAPONIC;3,993
9746,5;772,1;1010,0;19,55;66,37;15,92;6,34;Chinese Cabbage;HYDROPONIC;4,216
11500,9;942,9;1255,0;18,94;61,26;14,22;6,47;Bok Choy;HYDROPONIC;4,706
14084,8;878,0;1533,9;22,64;79,8;18,75;5,94;Bok Choy;AEROPONIC;5,11
19531,0;834,2;1514,9;25,8;64,35;21,74;6,12;Bok Choy;AEROPONIC;5,136
13696,2;706,3;1284,5;28,14;65,08;24,18;6,02;Lettuce;AEROPONIC;5,935
15144,1;571,0;1839,6;22,9;65,63;19,26;6,09;Spinach;AQUAPONIC;4,223
11947,9;739,0;1225,5;22,86;81,27;17,46;5,55;Lettuce;AEROPONIC;5,737
20637,4;777,7;1577,9;19,9;68,92;17,09;6,29;Chinese Cabbage;SOIL_BASED;3,195
10917,6;861,4;1133,7;26,55;67,41;22,03;6,06;Kale;SOIL_BASED;4,246
15092,4;808,5;956,4;23,3;75,51;18,11;6,54;Spinach;AQUAPONIC;4,38
19071,6;772,2;1228,2;23,4;49,02;20,5;5,63;Kale;AEROPONIC;6,045
12545,5;819,9;842,9;24,71;69,73;20,32;5,21;Chinese Cabbage;AEROPONIC;4,186
13565,1;633,2;1363,5;24,35;69,85;20,0;6,23;Chinese Cabbage;HYDROPONIC;4,41
11365,0;704,8;1307,8;23,11;75,03;17,85;5,75;Kale;SOIL_BASED;4,468
9605,7;899,2;1440,4;27,2;70,5;24,15;6,25;Kale;AQUAPONIC;5,455
10113,8;716,2;1276,4;19,01;58,4;13,08;6,32;Kale;AEROPONIC;6,141
20050,1;742,0;1202,4;24,09;53,9;19,91;6,7;Chinese Cabbage;HYDROPONIC;4,333
8921,1;856,0;1299,8;24,64;73,42;19,28;6,38;Bok Choy;AQUAPONIC;4,542
11909,1;670,1;1573,8;22,35;63,82;16,97;6,4;Kale;AQUAPONIC;5,453
9776,2;709,9;1546,6;25,23;65,21;22,43;5,13;Spinach;SOIL_BASED;3,52
11731,7;525,7;1612,4;25,36;60,71;21,59;5,82;Chinese Cabbage;AEROPONIC;4,533
13492,0;937,3;693,0;26,61;68,12;21,46;6,37;Lettuce;AQUAPONIC;4,992
